stkcd	stknm	year	province	region_name	city	indnm	sub_ind	rd_high	rd_me	innov_qual1	innov_qual2	hr_struct	human_cap	oper_eff	tech_dens	profit	growth_exp	de_involution_index
603106	恒银科技	2017	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.020178953	0.137734311	1	0	0.020374898	9.5699	0.7092	0.009142	0.1005	0.156490527	0.3789594
603106	恒银科技	2018	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.088283755	0.29478458	1	0	0.018896447	9.6965	0.419	0.010385	0.0823	-0.343527	0.4648932
603106	恒银科技	2019	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.091134061	0.290986791	1	0	0.015928516	10.6856	0.4078	0.008304	-0.0383	0.043171	0.47924
603106	恒银科技	2020	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.109673699	0.278462113	1	0	0.01866368	10.6833	0.3529	0.007877	0.0351	-0.091135	0.4956331
603106	恒银科技	2021	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.114491077	0.228985507	1	0	0.01863354	11.5422	0.2851	0.007536	0.0266	-0.225996	0.4320174
603106	恒银科技	2022	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.146543535	0.221327968	1	0	0.018511066	10.941	0.2508	0.007731	-0.2599	-0.181642	0.4438459
603106	恒银科技	2023	天津市	东部地区	天津市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.147634604	0.17415115	1	0	0.019715225	14.0251	0.2113	0.012131	-0.4874	-0.270759	0.4148055
603118	共进股份	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.054401137	0.10223722	1	0	0.02599675	11.3369	1.0676	0.034866	0.0132	0.154714	0.5575257
603118	共进股份	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.047191232	0.073663625	1	0	0.015906128	12.0526	1.0876	0.032619	0.0232	0.103055	0.5033014
603118	共进股份	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.054327515	0.108964451	1	0	0.01249356	12.488	0.9584	0.030065	0.0385	-0.059167	0.4701245
603118	共进股份	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.044974648	0.133593961	1	0	0.021569156	14.5704	1.0403	0.027174	0.0389	0.127682	0.5538314
603118	共进股份	2021	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.044767418	0.145864057	1	0	0.017964875	16.9552	1.1682	0.027387	0.0366	0.222378	0.5592731
603118	共进股份	2022	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.040817082	0.161610665	1	0	0.017004489	16.9835	1.0811	0.025608	0.0206	0.015302	0.5241417
603118	共进股份	2023	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.042495056	0.166516921	1	0	0.016621743	16.9019	0.8222	0.025167	0.0058	-0.222686	0.4490043
603131	上海沪工	2017	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.048176304	0.170666667	1	1	0.019555556	11.5115	0.8411	0.010956	0.1019	0.424843	0.9879082
603131	上海沪工	2018	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.047086943	0.155339806	1	1	0.012696042	12.5845	0.7641	0.057448	0.0883	0.212196	1.030388
603131	上海沪工	2019	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.058779282	0.141119221	1	1	0.01378751	15.7964	0.6108	0.046045	0.0973	0.050576	1.005429
603131	上海沪工	2020	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.049072416	0.132605304	1	1	0.014820593	15.4346	0.55	0.030294	0.1116	0.196543	0.962634
603131	上海沪工	2021	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.043284511	0.126262626	1	1	0.012265512	19.3226	0.552	0.027943	0.111	0.20777	0.936319
603131	上海沪工	2022	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.059682392	0.144981413	1	1	0.014126394	18.0162	0.4182	0.027639	-0.1337	-0.243953	0.8654938
603131	上海沪工	2023	上海市	东部地区	上海市	通用设备制造业	轴承、齿轮和传动部件制造	0.056770255	0.157436709	1	1	0.03085443	19.6825	0.4691	0.028439	-0.051	0.061981	0.9394957
603139	康惠制药	2017	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.038446402	0.137973138	1	0	0.014652015	6.5314	0.4352	0.063447	0.1721	0.156490527	0.4463731
603139	康惠制药	2018	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.030803739	0.125858124	1	0	0.010297483	6.6046	0.3507	0.056391	0.1538	0.023324	0.3506978
603139	康惠制药	2019	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.019045826	0.130492676	1	0	0.010652463	7.5864	0.385	0.05289	0.1068	0.148563	0.3491335
603139	康惠制药	2020	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.025023272	0.190026954	1	0	0.010781671	7.2978	0.3391	0.095841	0.088	-0.040215	0.4694808
603139	康惠制药	2021	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.02292006	0.187192118	1	0	0.014778325	9.6616	0.2792	0.065634	0.0745	0.069276	0.4098032
603139	康惠制药	2022	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.025116441	0.164251208	1	0	0.018115942	9.1707	0.267	0.061941	-0.1562	0.110115	0.3885928
603139	康惠制药	2023	陕西省	西部地区	咸阳市	医药制造业	中药饮片加工	0.016316105	0.134453782	1	0	0.009453782	8.8071	0.3475	0.050345	-0.0755	0.369166	0.3538954
603158	腾龙股份	2017	江苏省	东部地区	常州市	汽车制造业	电车制造	0.058378998	0.098918702	1	1	0	7.4019	0.6546	0.043948	0.1531	0.166824	0.8959493
603158	腾龙股份	2018	江苏省	东部地区	常州市	汽车制造业	电车制造	0.059015154	0.114811133	1	1	0.073558648	10.2533	0.6492	0.042633	0.1229	0.126498	1.046756
603158	腾龙股份	2019	江苏省	东部地区	常州市	汽车制造业	电车制造	0.062239128	0.104803493	1	1	0.06830942	7.0666	0.5082	0.072496	0.1312	0.014906	1.03459
603158	腾龙股份	2020	江苏省	东部地区	常州市	汽车制造业	电车制造	0.05158291	0.118273211	1	1	0.072738025	9.7049	0.651	0.055701	0.1064	0.714413	1.140552
603158	腾龙股份	2021	江苏省	东部地区	常州市	汽车制造业	电车制造	0.046407506	0.097547534	1	1	0.065307247	11.9846	0.6684	0.042692	0.0512	0.24531	1.007301
603158	腾龙股份	2022	江苏省	东部地区	常州市	汽车制造业	电车制造	0.042187012	0.099434496	1	1	0.079170594	11.7754	0.6935	0.042711	0.0572	0.209885	1.01072
603158	腾龙股份	2023	江苏省	东部地区	常州市	汽车制造业	电车制造	0.048230273	0.090472211	1	1	0.07521939	12.1121	0.7652	0.035159	0.0708	0.237441	0.9892384
603159	上海亚虹	2017	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.035915668	0.119638826	1	0	0.002257336	17.21306091	1.1006	0.051179	0.0782	0.217245	0.6178239
603159	上海亚虹	2018	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.042170967	0.151549943	1	0	0.002296211	17.21306091	1.141	0.048434	0.0674	0.110652	0.619068
603159	上海亚虹	2019	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.037702604	0.148594378	1	0	0	12.7869	0.9925	0.04828	0.0404	-0.114919	0.4896072
603159	上海亚虹	2020	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.035623665	0.20341394	1	0	0	12.8568	1.0112	0.043107	0.068	0.049383	0.5448787
603159	上海亚虹	2021	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.033852268	0.207373272	1	0	0	15.3136	1.091	0.0385	0.0554	0.146111	0.5370058
603159	上海亚虹	2022	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.036705908	0.153961136	1	0	0	15.1412	0.9334	0.036236	0.0504	-0.119021	0.4605605
603159	上海亚虹	2023	上海市	东部地区	上海市	专用设备制造业	农、林、牧、渔专用机械制造	0.039430799	0.212585034	1	0	0	17.4962	0.8522	0.033331	0.0634	-0.069056	0.4918318
603160	汇顶科技	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.162066726	0.870940171	1	0	0.437606838	40.7564	0.9646	0.014359	0.2409	0.195582	2.117583
603160	汇顶科技	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.225278703	0.880434783	1	0	0.483277592	56.8455	0.7623	0.021826	0.1995	0.010783	2.255551
603160	汇顶科技	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.166695324	0.910659273	1	0	0.500924214	56.9312	0.9812	0.098859	0.358	0.739518	2.41641
603160	汇顶科技	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.262292393	0.923629829	1	0	0.549415993	61.2536	0.7541	0.128403	0.2481	0.033062	2.43601
603160	汇顶科技	2021	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.346973624	0.914883721	1	0	0.533953488	66.9632	0.5542	0.132161	0.1505	-0.14571	2.464611
603160	汇顶科技	2022	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.571325287	0.861111111	1	0	0.571111111	77.0596	0.3358	0.128708	-0.2209	-0.407662	2.53477
603160	汇顶科技	2023	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子器件制造	0.305911721	0.826693227	1	0	0.528552457	85.4056	0.4603	0.11538	0.0374	0.302634	2.355487
603161	科华控股	2017	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.030565533	0.10504886	1	0	0.002442997	9.4553	0.5275	0.02954	0.1162	0.156490527	0.3598912
603161	科华控股	2018	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.042587505	0.107109593	1	0	0.001862776	10.6667	0.5093	0.018496	0.076	0.500919	0.3810536
603161	科华控股	2019	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.038470881	0.112186978	1	0	0.002671119	11.9789	0.485	0.031457	0.0508	0.179527	0.372271
603161	科华控股	2020	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.036963454	0.091093803	1	0	0.001015916	11.1478	0.4395	0.026254	0.0129	-0.000735	0.3188959
603161	科华控股	2021	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.035090732	0.108069164	1	0	0.002161383	14.3566	0.4747	0.027432	-0.0246	0.169364	0.3485385
603161	科华控股	2022	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.033534884	0.109653549	1	0	0.003363606	14.3409	0.5785	0.027977	0.0079	0.192691	0.3783126
603161	科华控股	2023	江苏省	东部地区	常州市	汽车制造业	汽车车身、挂车制造	0.037911262	0.112422157	1	0	0.003277614	13.1805	0.7093	0.029623	0.0469	0.155774	0.3945918
603166	福达股份	2017	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.05267139	0.107117182	1	1	0.011143063	7.6089	0.3978	0.02708	0.1021	0.302058	0.8416861
603166	福达股份	2018	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.04871203	0.118253968	1	1	0.008730159	8.5363	0.4414	0.025703	0.0798	0.053452	0.8150333
603166	福达股份	2019	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.051205455	0.136772177	1	1	0.007424775	8.7564	0.4721	0.027282	0.088	0.078277	0.8387852
603166	福达股份	2020	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.050475323	0.134805788	1	1	0.006473724	9.1268	0.5363	0.02613	0.1133	0.168693	0.8740189
603166	福达股份	2021	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.056059471	0.135981665	1	1	0.009931245	10.1112	0.5136	0.030049	0.1148	0.025026	0.8588486
603166	福达股份	2022	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.069256591	0.151296218	1	1	0.011049724	9.6626	0.3279	0.037934	0.0578	-0.374669	0.816928
603166	福达股份	2023	广西壮族自治区	西部地区	桂林市	汽车制造业	改装汽车制造	0.064572674	0.166666667	1	1	0.012393162	10.1618	0.405	0.053439	0.0766	0.191753	0.9268557
603168	莎普爱思	2017	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.031137751	0.060784314	1	0	0.131372549	7.3212	0.5059	0.03073	0.1559	-0.040715	0.5182973
603168	莎普爱思	2018	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.043728686	0.065612185	1	0	0.130638547	8.5288	0.3453	0.040412	-0.2082	-0.353021	0.4842691
603168	莎普爱思	2019	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.052309538	0.079584775	1	0	0.125951557	9.0832	0.3187	0.03218	0.0152	-0.150601	0.5015784
603168	莎普爱思	2020	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.077606139	0.058045555	1	0	0.232182219	8.3867	0.2196	0.105976	-0.5007	-0.305696	0.8178765
603168	莎普爱思	2021	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.162304665	0.049964814	1	0	0.259676284	11.4218	0.3866	0.104531	0.0566	0.757983	1.182674
603168	莎普爱思	2022	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.108481618	0.057211926	1	0	0.270749396	13.0492	0.3102	0.081802	0.0836	-0.127393	0.9358553
603168	莎普爱思	2023	浙江省	东部地区	嘉兴市	医药制造业	药用辅料及包装材料制造	0.14147674	0.057039711	1	0	0.296028881	12.7983	0.3125	0.071243	0.0389	0.173661	0.9522244
603169	兰石重装	2017	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.005007813	0.025700334	1	0	0.050372655	10.7189	0.3243	0.016506	0.003	0.71969	0.36231
603169	兰石重装	2018	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.012708649	0.068572941	1	0	0.052952078	11.8249	0.2289	0.015379	-0.5828	-0.146785	0.2670984
603169	兰石重装	2019	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.008905555	0.072262972	1	0	0.051616409	12.4887	0.3053	0.014829	0.0258	0.349887	0.3417884
603169	兰石重装	2020	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.010916768	0.096695558	1	0	0.054983749	11.9112	0.2672	0.015144	-0.093	-0.156198	0.2978046
603169	兰石重装	2021	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.022830287	0.085649318	1	0	0.04775139	12.5978	0.3564	0.017255	0.033	0.391686	0.3603858
603169	兰石重装	2022	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.030898185	0.082958521	1	0	0.046226887	14.3597	0.4181	0.017234	0.0366	0.233653	0.3778649
603169	兰石重装	2023	甘肃省	西部地区	兰州市	专用设备制造业	采矿、冶金、建筑专用设备制造	0.044110713	0.093121198	1	0	0.047964436	14.8259	0.4259	0.031631	0.0322	0.036479	0.4112588
603178	圣龙股份	2017	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.06411134	0.154528182	1	0	0	19.7091	0.869	0.062259	0.0697	0.156490527	0.6884724
603178	圣龙股份	2018	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.070006012	0.158528852	1	0	0	20.1446	0.6239	0.061887	0.0275	-0.168074	0.6056783
603178	圣龙股份	2019	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.059674668	0.120701754	1	0	0.08086375	18.9879	0.6069	0.072586	-0.2013	-0.068736	0.7068615
603178	圣龙股份	2020	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.0440627	0.116731518	1	0	0.08086375	15.4521	0.644	0.068146	0.045	0.000996	0.6578453
603178	圣龙股份	2021	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.048346562	0.105014749	1	0	0.08086375	16.2711	0.7608	0.055273	0.0688	0.225706	0.6489704
603178	圣龙股份	2022	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.051846485	0.134945398	1	0	0.08086375	21.7883	0.7156	0.051813	0.0602	-0.011014	0.6678568
603178	圣龙股份	2023	浙江省	东部地区	宁波市	汽车制造业	改装汽车制造	0.063192446	0.143270622	1	0	0.08086375	20.3242	0.6873	0.047927	0.0368	-0.020966	0.6336961
